image_path,loc_x,loc_y,displacement_mm,force_n,session
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y0/synth_frame_00281_d0.6.png,166.0,0.0,0.6,0.003571,x166_y0
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y0/synth_frame_00281_d1.0.png,166.0,0.0,1.0,0.007685,x166_y0
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y0/synth_frame_00281_d1.5.png,166.0,0.0,1.5,0.014118,x166_y0
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y0/synth_frame_00281_d2.0.png,166.0,0.0,2.0,0.021735,x166_y0
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y0/synth_frame_00281_d3.0.png,166.0,0.0,3.0,0.03993,x166_y0
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y0/synth_frame_00338_d0.3.png,166.0,0.0,0.3,0.001318,x166_y0
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y0/synth_frame_00338_d0.6.png,166.0,0.0,0.6,0.003728,x166_y0
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y0/synth_frame_00338_d1.0.png,166.0,0.0,1.0,0.008022,x166_y0
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y0/synth_frame_00338_d1.5.png,166.0,0.0,1.5,0.014737,x166_y0
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y0/synth_frame_00338_d2.0.png,166.0,0.0,2.0,0.022688,x166_y0
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y0/synth_frame_00338_d3.0.png,166.0,0.0,3.0,0.041681,x166_y0
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y0/synth_frame_00394_d0.3.png,166.0,0.0,0.3,0.001359,x166_y0
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y0/synth_frame_00394_d0.6.png,166.0,0.0,0.6,0.003842,x166_y0
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y0/synth_frame_00394_d1.0.png,166.0,0.0,1.0,0.008268,x166_y0
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y0/synth_frame_00394_d1.5.png,166.0,0.0,1.5,0.015189,x166_y0
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y0/synth_frame_00394_d2.0.png,166.0,0.0,2.0,0.023385,x166_y0
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y0/synth_frame_00394_d3.0.png,166.0,0.0,3.0,0.04296,x166_y0
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y0/synth_frame_00451_d0.3.png,166.0,0.0,0.3,0.001432,x166_y0
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y0/synth_frame_00451_d0.6.png,166.0,0.0,0.6,0.004051,x166_y0
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y0/synth_frame_00451_d1.0.png,166.0,0.0,1.0,0.008715,x166_y0
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y0/synth_frame_00451_d1.5.png,166.0,0.0,1.5,0.016011,x166_y0
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y0/synth_frame_00451_d2.0.png,166.0,0.0,2.0,0.024651,x166_y0
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y0/synth_frame_00451_d3.0.png,166.0,0.0,3.0,0.045287,x166_y0
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y10/synth_frame_00226_d0.3.png,166.0,10.0,0.3,0.000969,x166_y10
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y10/synth_frame_00226_d0.6.png,166.0,10.0,0.6,0.00274,x166_y10
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y10/synth_frame_00226_d1.0.png,166.0,10.0,1.0,0.005896,x166_y10
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y10/synth_frame_00226_d1.5.png,166.0,10.0,1.5,0.010831,x166_y10
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y10/synth_frame_00226_d2.0.png,166.0,10.0,2.0,0.016675,x166_y10
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y10/synth_frame_00226_d3.0.png,166.0,10.0,3.0,0.030635,x166_y10
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y10/synth_frame_00282_d0.3.png,166.0,10.0,0.3,0.000958,x166_y10
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y10/synth_frame_00282_d0.6.png,166.0,10.0,0.6,0.002709,x166_y10
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y10/synth_frame_00282_d1.0.png,166.0,10.0,1.0,0.005828,x166_y10
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y10/synth_frame_00282_d1.5.png,166.0,10.0,1.5,0.010706,x166_y10
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y10/synth_frame_00282_d2.0.png,166.0,10.0,2.0,0.016483,x166_y10
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y10/synth_frame_00282_d3.0.png,166.0,10.0,3.0,0.030282,x166_y10
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y10/synth_frame_00339_d0.3.png,166.0,10.0,0.3,0.000999,x166_y10
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y10/synth_frame_00339_d0.6.png,166.0,10.0,0.6,0.002825,x166_y10
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y10/synth_frame_00339_d1.0.png,166.0,10.0,1.0,0.006078,x166_y10
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y10/synth_frame_00339_d1.5.png,166.0,10.0,1.5,0.011165,x166_y10
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y10/synth_frame_00339_d2.0.png,166.0,10.0,2.0,0.01719,x166_y10
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y10/synth_frame_00339_d3.0.png,166.0,10.0,3.0,0.03158,x166_y10
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y10/synth_frame_00395_d0.3.png,166.0,10.0,0.3,0.00106,x166_y10
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y10/synth_frame_00395_d0.6.png,166.0,10.0,0.6,0.002999,x166_y10
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y10/synth_frame_00395_d1.0.png,166.0,10.0,1.0,0.006452,x166_y10
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y10/synth_frame_00395_d1.5.png,166.0,10.0,1.5,0.011854,x166_y10
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y10/synth_frame_00395_d2.0.png,166.0,10.0,2.0,0.01825,x166_y10
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y10/synth_frame_00395_d3.0.png,166.0,10.0,3.0,0.033527,x166_y10
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y10/synth_frame_00452_d0.3.png,166.0,10.0,0.3,0.001084,x166_y10
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y10/synth_frame_00452_d0.6.png,166.0,10.0,0.6,0.003067,x166_y10
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y10/synth_frame_00452_d1.0.png,166.0,10.0,1.0,0.0066,x166_y10
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y10/synth_frame_00452_d1.5.png,166.0,10.0,1.5,0.012125,x166_y10
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y10/synth_frame_00452_d2.0.png,166.0,10.0,2.0,0.018667,x166_y10
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y10/synth_frame_00452_d3.0.png,166.0,10.0,3.0,0.034293,x166_y10
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y14/synth_frame_00226_d0.3.png,166.0,14.0,0.3,0.001189,x166_y14
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y14/synth_frame_00226_d0.6.png,166.0,14.0,0.6,0.003362,x166_y14
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y14/synth_frame_00226_d1.0.png,166.0,14.0,1.0,0.007234,x166_y14
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y14/synth_frame_00226_d1.5.png,166.0,14.0,1.5,0.013291,x166_y14
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y14/synth_frame_00226_d2.0.png,166.0,14.0,2.0,0.020462,x166_y14
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y14/synth_frame_00226_d3.0.png,166.0,14.0,3.0,0.037591,x166_y14
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y14/synth_frame_00282_d0.3.png,166.0,14.0,0.3,0.001243,x166_y14
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y14/synth_frame_00282_d0.6.png,166.0,14.0,0.6,0.003516,x166_y14
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y14/synth_frame_00282_d1.0.png,166.0,14.0,1.0,0.007566,x166_y14
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y14/synth_frame_00282_d1.5.png,166.0,14.0,1.5,0.0139,x166_y14
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y14/synth_frame_00282_d2.0.png,166.0,14.0,2.0,0.0214,x166_y14
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y14/synth_frame_00282_d3.0.png,166.0,14.0,3.0,0.039314,x166_y14
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y14/synth_frame_00339_d0.3.png,166.0,14.0,0.3,0.001254,x166_y14
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y14/synth_frame_00339_d0.6.png,166.0,14.0,0.6,0.003547,x166_y14
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y14/synth_frame_00339_d1.0.png,166.0,14.0,1.0,0.007632,x166_y14
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y14/synth_frame_00339_d1.5.png,166.0,14.0,1.5,0.014021,x166_y14
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y14/synth_frame_00339_d2.0.png,166.0,14.0,2.0,0.021587,x166_y14
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y14/synth_frame_00339_d3.0.png,166.0,14.0,3.0,0.039659,x166_y14
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y14/synth_frame_00395_d0.3.png,166.0,14.0,0.3,0.001315,x166_y14
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y14/synth_frame_00395_d0.6.png,166.0,14.0,0.6,0.00372,x166_y14
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y14/synth_frame_00395_d1.0.png,166.0,14.0,1.0,0.008005,x166_y14
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y14/synth_frame_00395_d1.5.png,166.0,14.0,1.5,0.014706,x166_y14
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y14/synth_frame_00395_d2.0.png,166.0,14.0,2.0,0.022641,x166_y14
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y14/synth_frame_00395_d3.0.png,166.0,14.0,3.0,0.041594,x166_y14
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y14/synth_frame_00452_d0.3.png,166.0,14.0,0.3,0.001365,x166_y14
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y14/synth_frame_00452_d0.6.png,166.0,14.0,0.6,0.00386,x166_y14
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y14/synth_frame_00452_d1.0.png,166.0,14.0,1.0,0.008305,x166_y14
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y14/synth_frame_00452_d1.5.png,166.0,14.0,1.5,0.015257,x166_y14
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y14/synth_frame_00452_d2.0.png,166.0,14.0,2.0,0.023489,x166_y14
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y14/synth_frame_00452_d3.0.png,166.0,14.0,3.0,0.043153,x166_y14
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y12/synth_frame_00226_d0.3.png,166.0,12.0,0.3,0.001057,x166_y12
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y12/synth_frame_00226_d0.6.png,166.0,12.0,0.6,0.002989,x166_y12
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y12/synth_frame_00226_d1.0.png,166.0,12.0,1.0,0.006431,x166_y12
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y12/synth_frame_00226_d1.5.png,166.0,12.0,1.5,0.011814,x166_y12
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y12/synth_frame_00226_d2.0.png,166.0,12.0,2.0,0.018189,x166_y12
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y12/synth_frame_00226_d3.0.png,166.0,12.0,3.0,0.033414,x166_y12
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y12/synth_frame_00282_d0.3.png,166.0,12.0,0.3,0.001105,x166_y12
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y12/synth_frame_00282_d0.6.png,166.0,12.0,0.6,0.003125,x166_y12
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y12/synth_frame_00282_d1.0.png,166.0,12.0,1.0,0.006723,x166_y12
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y12/synth_frame_00282_d1.5.png,166.0,12.0,1.5,0.012351,x166_y12
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y12/synth_frame_00282_d2.0.png,166.0,12.0,2.0,0.019016,x166_y12
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y12/synth_frame_00282_d3.0.png,166.0,12.0,3.0,0.034935,x166_y12
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y12/synth_frame_00339_d0.3.png,166.0,12.0,0.3,0.001102,x166_y12
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y12/synth_frame_00339_d0.6.png,166.0,12.0,0.6,0.003118,x166_y12
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y12/synth_frame_00339_d1.0.png,166.0,12.0,1.0,0.006708,x166_y12
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y12/synth_frame_00339_d1.5.png,166.0,12.0,1.5,0.012323,x166_y12
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y12/synth_frame_00339_d2.0.png,166.0,12.0,2.0,0.018973,x166_y12
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y12/synth_frame_00339_d3.0.png,166.0,12.0,3.0,0.034856,x166_y12
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y12/synth_frame_00395_d0.3.png,166.0,12.0,0.3,0.001156,x166_y12
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y12/synth_frame_00395_d0.6.png,166.0,12.0,0.6,0.003271,x166_y12
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y12/synth_frame_00395_d1.0.png,166.0,12.0,1.0,0.007038,x166_y12
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y12/synth_frame_00395_d1.5.png,166.0,12.0,1.5,0.01293,x166_y12
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y12/synth_frame_00395_d2.0.png,166.0,12.0,2.0,0.019906,x166_y12
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y12/synth_frame_00395_d3.0.png,166.0,12.0,3.0,0.03657,x166_y12
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y12/synth_frame_00452_d0.3.png,166.0,12.0,0.3,0.001183,x166_y12
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y12/synth_frame_00452_d0.6.png,166.0,12.0,0.6,0.003346,x166_y12
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y12/synth_frame_00452_d1.0.png,166.0,12.0,1.0,0.007199,x166_y12
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y12/synth_frame_00452_d1.5.png,166.0,12.0,1.5,0.013225,x166_y12
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y12/synth_frame_00452_d2.0.png,166.0,12.0,2.0,0.020361,x166_y12
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y12/synth_frame_00452_d3.0.png,166.0,12.0,3.0,0.037406,x166_y12
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y2/synth_frame_00226_d0.3.png,166.0,2.0,0.3,0.001115,x166_y2
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y2/synth_frame_00226_d0.6.png,166.0,2.0,0.6,0.003155,x166_y2
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y2/synth_frame_00226_d1.0.png,166.0,2.0,1.0,0.006788,x166_y2
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y2/synth_frame_00226_d1.5.png,166.0,2.0,1.5,0.01247,x166_y2
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y2/synth_frame_00226_d2.0.png,166.0,2.0,2.0,0.0192,x166_y2
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y2/synth_frame_00226_d3.0.png,166.0,2.0,3.0,0.035272,x166_y2
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y2/synth_frame_00282_d0.3.png,166.0,2.0,0.3,0.001159,x166_y2
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y2/synth_frame_00282_d0.6.png,166.0,2.0,0.6,0.003278,x166_y2
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y2/synth_frame_00282_d1.0.png,166.0,2.0,1.0,0.007053,x166_y2
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y2/synth_frame_00282_d1.5.png,166.0,2.0,1.5,0.012958,x166_y2
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y2/synth_frame_00282_d2.0.png,166.0,2.0,2.0,0.019949,x166_y2
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y2/synth_frame_00282_d3.0.png,166.0,2.0,3.0,0.036649,x166_y2
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y2/synth_frame_00339_d0.3.png,166.0,2.0,0.3,0.001206,x166_y2
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y2/synth_frame_00339_d0.6.png,166.0,2.0,0.6,0.003412,x166_y2
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y2/synth_frame_00339_d1.0.png,166.0,2.0,1.0,0.007342,x166_y2
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y2/synth_frame_00339_d1.5.png,166.0,2.0,1.5,0.013488,x166_y2
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y2/synth_frame_00339_d2.0.png,166.0,2.0,2.0,0.020765,x166_y2
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y2/synth_frame_00339_d3.0.png,166.0,2.0,3.0,0.038148,x166_y2
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y2/synth_frame_00395_d0.3.png,166.0,2.0,0.3,0.001271,x166_y2
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y2/synth_frame_00395_d0.6.png,166.0,2.0,0.6,0.003595,x166_y2
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y2/synth_frame_00395_d1.0.png,166.0,2.0,1.0,0.007735,x166_y2
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y2/synth_frame_00395_d1.5.png,166.0,2.0,1.5,0.01421,x166_y2
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y2/synth_frame_00395_d2.0.png,166.0,2.0,2.0,0.021877,x166_y2
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y2/synth_frame_00395_d3.0.png,166.0,2.0,3.0,0.040191,x166_y2
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y2/synth_frame_00452_d0.3.png,166.0,2.0,0.3,0.001302,x166_y2
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y2/synth_frame_00452_d0.6.png,166.0,2.0,0.6,0.003684,x166_y2
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y2/synth_frame_00452_d1.0.png,166.0,2.0,1.0,0.007926,x166_y2
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y2/synth_frame_00452_d1.5.png,166.0,2.0,1.5,0.014562,x166_y2
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y2/synth_frame_00452_d2.0.png,166.0,2.0,2.0,0.022419,x166_y2
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y2/synth_frame_00452_d3.0.png,166.0,2.0,3.0,0.041187,x166_y2
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y16/synth_frame_00226_d0.3.png,166.0,16.0,0.3,0.001482,x166_y16
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y16/synth_frame_00226_d0.6.png,166.0,16.0,0.6,0.004192,x166_y16
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y16/synth_frame_00226_d1.0.png,166.0,16.0,1.0,0.009021,x166_y16
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y16/synth_frame_00226_d1.5.png,166.0,16.0,1.5,0.016572,x166_y16
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y16/synth_frame_00226_d2.0.png,166.0,16.0,2.0,0.025514,x166_y16
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y16/synth_frame_00226_d3.0.png,166.0,16.0,3.0,0.046873,x166_y16
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y16/synth_frame_00282_d0.3.png,166.0,16.0,0.3,0.001603,x166_y16
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y16/synth_frame_00282_d0.6.png,166.0,16.0,0.6,0.004535,x166_y16
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y16/synth_frame_00282_d1.0.png,166.0,16.0,1.0,0.009758,x166_y16
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y16/synth_frame_00282_d1.5.png,166.0,16.0,1.5,0.017927,x166_y16
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y16/synth_frame_00282_d2.0.png,166.0,16.0,2.0,0.027601,x166_y16
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y16/synth_frame_00282_d3.0.png,166.0,16.0,3.0,0.050707,x166_y16
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y16/synth_frame_00338_d0.3.png,166.0,16.0,0.3,0.00163,x166_y16
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y16/synth_frame_00338_d0.6.png,166.0,16.0,0.6,0.004609,x166_y16
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y16/synth_frame_00338_d1.0.png,166.0,16.0,1.0,0.009918,x166_y16
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y16/synth_frame_00338_d1.5.png,166.0,16.0,1.5,0.01822,x166_y16
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y16/synth_frame_00338_d2.0.png,166.0,16.0,2.0,0.028051,x166_y16
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y16/synth_frame_00338_d3.0.png,166.0,16.0,3.0,0.051533,x166_y16
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y16/synth_frame_00394_d0.3.png,166.0,16.0,0.3,0.001716,x166_y16
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y16/synth_frame_00394_d0.6.png,166.0,16.0,0.6,0.004852,x166_y16
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y16/synth_frame_00394_d1.0.png,166.0,16.0,1.0,0.010441,x166_y16
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y16/synth_frame_00394_d1.5.png,166.0,16.0,1.5,0.019181,x166_y16
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y16/synth_frame_00394_d2.0.png,166.0,16.0,2.0,0.02953,x166_y16
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y16/synth_frame_00394_d3.0.png,166.0,16.0,3.0,0.054251,x166_y16
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y16/synth_frame_00451_d0.3.png,166.0,16.0,0.3,0.00178,x166_y16
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y16/synth_frame_00451_d0.6.png,166.0,16.0,0.6,0.005034,x166_y16
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y16/synth_frame_00451_d1.0.png,166.0,16.0,1.0,0.010831,x166_y16
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y16/synth_frame_00451_d1.5.png,166.0,16.0,1.5,0.019898,x166_y16
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y16/synth_frame_00451_d2.0.png,166.0,16.0,2.0,0.030635,x166_y16
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y16/synth_frame_00451_d3.0.png,166.0,16.0,3.0,0.05628,x166_y16
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y4/synth_frame_00226_d0.3.png,166.0,4.0,0.3,0.000939,x166_y4
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y4/synth_frame_00226_d0.6.png,166.0,4.0,0.6,0.002657,x166_y4
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y4/synth_frame_00226_d1.0.png,166.0,4.0,1.0,0.005716,x166_y4
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y4/synth_frame_00226_d1.5.png,166.0,4.0,1.5,0.010501,x166_y4
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y4/synth_frame_00226_d2.0.png,166.0,4.0,2.0,0.016168,x166_y4
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y4/synth_frame_00226_d3.0.png,166.0,4.0,3.0,0.029703,x166_y4
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y4/synth_frame_00282_d0.3.png,166.0,4.0,0.3,0.000969,x166_y4
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y4/synth_frame_00282_d0.6.png,166.0,4.0,0.6,0.002742,x166_y4
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y4/synth_frame_00282_d1.0.png,166.0,4.0,1.0,0.005899,x166_y4
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y4/synth_frame_00282_d1.5.png,166.0,4.0,1.5,0.010837,x166_y4
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y4/synth_frame_00282_d2.0.png,166.0,4.0,2.0,0.016685,x166_y4
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y4/synth_frame_00282_d3.0.png,166.0,4.0,3.0,0.030652,x166_y4
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y4/synth_frame_00339_d0.3.png,166.0,4.0,0.3,0.001046,x166_y4
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y4/synth_frame_00339_d0.6.png,166.0,4.0,0.6,0.00296,x166_y4
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y4/synth_frame_00339_d1.0.png,166.0,4.0,1.0,0.006368,x166_y4
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y4/synth_frame_00339_d1.5.png,166.0,4.0,1.5,0.011699,x166_y4
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y4/synth_frame_00339_d2.0.png,166.0,4.0,2.0,0.018012,x166_y4
/Users/ishanahluwalia/TactileSensing/dense_contact/images/x166_y4/synth_frame_00339_d3.0.png,166.0,4.0,3.0,0.033091,x166_y4
