time_s,displacement_mm,frame,force_n,image_path,extracted_path
32.139,5.3565,242,0.213,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00242.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00242.jpg"
32.27,5.3783,243,0.214,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00243.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00243.jpg"
32.434,5.4057,244,0.217,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00244.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00244.jpg"
32.565,5.4275,245,0.217,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00245.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00245.jpg"
32.697,5.4495,246,0.219,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00246.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00246.jpg"
32.83,5.4717,247,0.221,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00247.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00247.jpg"
32.959,5.4932,248,0.222,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00248.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00248.jpg"
33.093,5.5155,249,0.224,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00249.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00249.jpg"
33.223,5.5372,250,0.224,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00250.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00250.jpg"
33.355,5.5592,251,0.227,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00251.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00251.jpg"
33.489,5.5815,252,0.228,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00252.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00252.jpg"
33.621,5.6035,253,0.229,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00253.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00253.jpg"
33.753,5.6255,254,0.23,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00254.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00254.jpg"
33.886,5.6477,255,0.231,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00255.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00255.jpg"
34.018,5.6697,256,0.232,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00256.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00256.jpg"
34.148,5.6913,257,0.234,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00257.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00257.jpg"
34.281,5.7135,258,0.236,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00258.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00258.jpg"
34.414,5.7357,259,0.239,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00259.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00259.jpg"
34.547,5.7578,260,0.241,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00260.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00260.jpg"
34.677,5.7795,261,0.242,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00261.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00261.jpg"
34.81,5.8017,262,0.242,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00262.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00262.jpg"
34.941,5.8235,263,0.245,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00263.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00263.jpg"
35.074,5.8457,264,0.245,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00264.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00264.jpg"
35.204,5.8673,265,0.246,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00265.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00265.jpg"
35.338,5.8897,266,0.247,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00266.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00266.jpg"
35.47,5.9117,267,0.248,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00267.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00267.jpg"
35.602,5.9337,268,0.25,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00268.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00268.jpg"
35.733,5.9555,269,0.25,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00269.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00269.jpg"
35.864,5.9773,270,0.251,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00270.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00270.jpg"
35.997,5.9995,271,0.252,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00271.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00271.jpg"
36.13,6.0217,272,0.253,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00272.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00272.jpg"
36.26,6.0433,273,0.254,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00273.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00273.jpg"
36.395,6.0658,274,0.257,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00274.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00274.jpg"
36.526,6.0877,275,0.258,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00275.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00275.jpg"
36.659,6.1098,276,0.261,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00276.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00276.jpg"
36.79,6.1317,277,0.262,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00277.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00277.jpg"
36.922,6.1537,278,0.264,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00278.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00278.jpg"
37.054,6.1757,279,0.265,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00279.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00279.jpg"
37.186,6.1977,280,0.267,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00280.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00280.jpg"
37.318,6.2197,281,0.269,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00281.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00281.jpg"
37.484,6.2473,282,0.272,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00282.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00282.jpg"
37.613,6.2688,283,0.273,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00283.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00283.jpg"
37.748,6.2913,284,0.275,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00284.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00284.jpg"
37.878,6.313,285,0.277,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00285.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00285.jpg"
38.011,6.3352,286,0.278,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00286.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00286.jpg"
38.144,6.3573,287,0.28,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00287.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00287.jpg"
38.277,6.3795,288,0.282,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00288.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00288.jpg"
38.409,6.4015,289,0.283,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00289.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00289.jpg"
38.539,6.4232,290,0.286,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00290.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00290.jpg"
38.672,6.4453,291,0.288,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00291.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00291.jpg"
38.805,6.4675,292,0.289,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00292.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00292.jpg"
38.933,6.4888,293,0.291,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00293.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00293.jpg"
39.069,6.5115,294,0.292,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00294.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00294.jpg"
39.199,6.5332,295,0.295,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00295.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00295.jpg"
39.33,6.555,296,0.297,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00296.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00296.jpg"
39.465,6.5775,297,0.298,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00297.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00297.jpg"
39.597,6.5995,298,0.3,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00298.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00298.jpg"
39.729,6.6215,299,0.302,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00299.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00299.jpg"
39.858,6.643,300,0.303,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00300.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00300.jpg"
39.991,6.6652,301,0.306,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00301.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00301.jpg"
40.124,6.6873,302,0.307,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00302.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00302.jpg"
40.257,6.7095,303,0.308,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00303.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00303.jpg"
40.389,6.7315,304,0.31,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00304.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00304.jpg"
40.521,6.7535,305,0.311,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00305.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00305.jpg"
40.654,6.7757,306,0.314,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00306.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00306.jpg"
40.782,6.797,307,0.315,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00307.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00307.jpg"
40.913,6.8188,308,0.317,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00308.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00308.jpg"
41.049,6.8415,309,0.319,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00309.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00309.jpg"
41.18,6.8633,310,0.323,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00310.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00310.jpg"
41.313,6.8855,311,0.324,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00311.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00311.jpg"
41.442,6.907,312,0.326,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00312.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00312.jpg"
41.577,6.9295,313,0.327,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00313.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00313.jpg"
41.71,6.9517,314,0.329,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00314.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00314.jpg"
41.839,6.9732,315,0.331,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00315.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00315.jpg"
41.971,6.9952,316,0.333,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00316.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00316.jpg"
42.103,7.0172,317,0.334,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00317.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00317.jpg"
42.238,7.0397,318,0.335,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00318.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00318.jpg"
42.368,7.0613,319,0.337,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00319.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00319.jpg"
42.531,7.0885,320,0.34,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00320.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00320.jpg"
42.664,7.1107,321,0.342,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00321.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00321.jpg"
42.796,7.1327,322,0.344,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00322.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00322.jpg"
42.927,7.1545,323,0.346,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00323.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00323.jpg"
43.06,7.1767,324,0.347,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00324.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00324.jpg"
43.191,7.1985,325,0.35,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00325.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00325.jpg"
43.325,7.2208,326,0.352,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00326.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00326.jpg"
43.457,7.2428,327,0.353,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00327.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00327.jpg"
43.588,7.2647,328,0.355,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00328.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00328.jpg"
43.72,7.2867,329,0.356,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00329.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00329.jpg"
43.851,7.3085,330,0.358,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00330.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00330.jpg"
43.983,7.3305,331,0.361,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00331.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00331.jpg"
44.116,7.3527,332,0.362,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00332.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00332.jpg"
44.248,7.3747,333,0.363,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00333.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00333.jpg"
44.381,7.3968,334,0.365,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00334.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00334.jpg"
44.512,7.4187,335,0.367,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00335.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00335.jpg"
44.644,7.4407,336,0.369,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00336.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00336.jpg"
44.776,7.4627,337,0.371,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00337.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00337.jpg"
44.908,7.4847,338,0.372,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00338.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00338.jpg"
45.039,7.5065,339,0.376,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00339.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00339.jpg"
45.173,7.5288,340,0.377,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00340.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00340.jpg"
45.305,7.5508,341,0.379,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00341.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00341.jpg"
45.436,7.5727,342,0.383,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00342.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00342.jpg"
45.567,7.5945,343,0.383,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00343.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00343.jpg"
45.699,7.6165,344,0.386,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00344.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00344.jpg"
45.831,7.6385,345,0.387,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00345.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00345.jpg"
45.963,7.6605,346,0.388,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00346.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00346.jpg"
46.097,7.6828,347,0.39,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00347.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00347.jpg"
46.228,7.7047,348,0.393,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00348.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00348.jpg"
46.36,7.7267,349,0.395,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00349.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00349.jpg"
46.493,7.7488,350,0.397,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00350.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00350.jpg"
46.624,7.7707,351,0.398,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00351.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00351.jpg"
46.756,7.7927,352,0.401,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00352.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00352.jpg"
46.887,7.8145,353,0.402,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00353.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00353.jpg"
47.021,7.8368,354,0.404,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00354.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00354.jpg"
47.153,7.8588,355,0.407,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00355.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00355.jpg"
47.284,7.8807,356,0.408,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00356.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00356.jpg"
47.416,7.9027,357,0.411,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00357.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00357.jpg"
47.549,7.9248,358,0.413,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00358.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00358.jpg"
47.714,7.9523,359,0.415,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00359.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00359.jpg"
47.844,7.974,360,0.416,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00360.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00360.jpg"
47.975,7.9958,361,0.422,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00361.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00361.jpg"
48.111,8.0185,362,0.427,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/frame_00362.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -12)/frames/extracted/frame_00362.jpg"
